,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
551,4.166114,5.703692,0.2652864,-4.279218,-4.487351,0.9077986,-1.5169362,-1.8844066,6.2035785,5.3173695,-2.1049404,-10.9757595,7.1339707,2.150902,-3.9249508,-5.069066
552,9.226517,-6.043449,9.243146,-0.74770117,-7.6794806,-1.4959806,-9.604364,2.5720298,2.791435,1.9764795,-0.2410531,-14.06136,3.125655,0.18610348,5.7979784,-3.9262364
553,3.5932434,-4.7821803,4.3890624,-0.2814092,-3.6415484,-1.852769,-5.6279545,2.005715,1.5895311,0.8584579,-1.6918273,-7.958991,0.65465283,-1.3562168,2.0542212,-3.0844438
554,15.943302,-16.791101,13.508112,-1.8674089,-10.757944,-6.826275,-19.70375,7.7832274,5.7809997,5.514532,-2.4981983,-27.905857,3.9470153,-1.7984341,8.749802,-9.119473
555,2.415238,-7.78359,4.596566,-1.9052547,-3.2129557,-1.7628973,-5.1671414,1.5346032,3.129394,0.9301317,-5.29811,-13.3215685,2.383153,-4.9114094,0.26090688,-7.421202
556,12.326261,-28.407045,14.234068,-8.79408,-9.631345,-9.908466,-20.636171,8.343363,10.991454,5.0986943,-14.286875,-49.557114,5.797294,-13.909738,0.27962193,-23.78673
557,18.643194,-34.17837,19.952574,-6.5904846,-14.448727,-6.8241715,-25.055199,9.596312,8.067404,1.6994206,-8.478886,-51.611855,3.1617582,-14.3789215,7.0602994,-23.062426
558,12.446336,-20.952385,12.707237,-1.7511963,-9.534867,-4.7060976,-17.288721,7.0141306,4.3370905,1.7300156,-3.6906304,-28.402868,1.0034715,-7.0857325,6.87928,-12.48064
559,22.184807,-34.498547,26.63236,-4.9213276,-18.469135,-1.3300476,-23.581024,7.274946,7.1943145,-1.696119,-6.0603004,-51.859985,2.3527327,-16.340937,10.432739,-23.455776
560,26.87095,-42.518047,29.843996,-5.880483,-20.583187,-3.8247387,-28.894735,9.812832,9.06472,0.0813725,-6.9257994,-62.43356,4.2660937,-18.482222,12.742865,-27.629622
561,6.096631,12.059283,-2.0736332,-8.995278,-6.743429,2.2245808,-0.9458946,-3.8872325,12.27777,10.767287,-5.2510734,-21.468962,14.114052,2.6602108,-9.570654,-10.729595
562,3.4750307,5.1024346,-0.6074741,-5.096634,-4.0370493,1.2090383,-1.0767573,-2.0224185,6.7374396,5.608456,-3.0590086,-12.301038,8.016265,1.2260174,-4.3475485,-6.1904707
563,5.112308,8.22218,-1.3598069,-7.4379916,-5.6345286,1.6050247,-1.1452252,-3.184161,10.207249,8.404778,-4.2324667,-17.500778,12.216329,2.880598,-7.3982635,-8.987722
564,4.759793,-3.0445871,-0.24331807,-4.479067,-3.2582078,-4.8784385,-6.9790354,1.3298138,6.276983,6.158682,-3.6471546,-14.612484,8.52685,2.6366665,-2.3265882,-6.6778483
565,3.3698094,3.1939008,-1.2426233,-5.282619,-3.7857566,0.6458916,-1.6831063,-1.8516642,7.522347,6.0409746,-4.207745,-14.3485565,9.57811,1.0246489,-4.6189055,-7.6942296
566,4.28064,5.7689757,-1.6175759,-8.315883,-4.9415836,1.0585451,-1.589189,-2.8136575,10.772838,9.224578,-7.3032174,-21.484695,14.417897,0.65419173,-7.439017,-11.354119
567,2.262276,2.7045274,-0.02650176,-3.086668,-2.4561718,0.040714677,-1.527798,-0.61561203,4.0626574,4.130717,-3.0562656,-9.654455,5.480249,-0.2775486,-2.3810072,-4.6379957
568,6.043888,9.946385,-2.5696743,-8.4663925,-6.6699734,2.1276999,-1.104559,-3.5663724,11.586721,9.7371855,-4.080351,-19.915115,13.741695,2.9574358,-9.065043,-10.517758
569,4.503256,6.2047877,-1.5569303,-7.0295577,-5.167121,1.6020634,-1.1636211,-2.9076173,9.512267,7.5192003,-4.0112557,-16.431667,11.536292,2.0801973,-6.422785,-8.736211
570,4.219771,6.613288,-1.5151511,-9.299255,-5.2367315,1.9715929,-1.0008045,-3.6284032,11.381112,8.997975,-6.8638988,-21.745934,14.473299,0.7482089,-7.5589542,-11.099614
571,11.037978,2.8701153,3.3276489,-7.3278337,-8.15975,-2.2405672,-8.164692,0.16483584,9.756642,8.965499,-1.774522,-20.204699,12.138291,6.3458557,-4.274099,-8.058238
572,2.8021014,-3.5426152,0.420677,-2.1972756,-2.1183286,-3.692507,-5.8707647,1.4550765,3.297223,3.5143101,-2.269672,-8.708351,4.327572,1.4741087,-0.19906433,-3.9703104
573,9.124676,15.804451,-4.472917,-15.248704,-10.069753,2.5277886,-1.679458,-5.707425,20.827118,17.241903,-9.2934,-35.906853,25.229084,4.197416,-15.98205,-18.855236
574,7.391292,15.126042,-3.2797737,-12.655988,-8.351126,2.69834,-1.2073588,-5.136115,16.568693,14.301438,-8.08991,-30.02843,19.861998,2.9442928,-13.252121,-15.111593
575,2.7096062,-0.671506,2.1467385,-0.75077057,-2.7771285,-0.47554436,-3.156866,0.47619864,1.9816185,1.5944781,-1.169395,-6.832969,2.294501,-0.67826116,0.9073512,-2.3357372
576,4.8569183,8.386571,-1.3326263,-6.0618434,-5.5631633,1.933823,-0.85211015,-2.7053788,8.609985,7.325894,-2.6568856,-14.295248,9.763922,2.4019582,-6.592278,-7.4818397
577,3.8108752,3.349194,0.9673929,-3.6020484,-4.204823,0.59201986,-2.0685549,-1.5640173,4.825601,3.9433289,-1.4432733,-9.455019,5.6021857,1.802165,-2.4417984,-4.110266
578,4.7762895,4.305725,-1.719315,-7.2856164,-4.701907,0.19572671,-2.3585367,-2.336232,9.655996,7.7714515,-4.692223,-17.921375,12.246968,2.59859,-6.304107,-9.116762
579,4.109893,6.8886557,-1.1962084,-6.720893,-4.9875307,1.9949603,-0.7104558,-2.8234725,8.665112,7.0860963,-3.9267642,-15.672889,10.310945,1.210492,-6.1445646,-8.110599
580,3.8603747,4.227743,0.66995716,-3.7528691,-4.3575277,1.1099255,-1.6305575,-1.6077164,4.945907,4.2062044,-1.5343969,-9.71212,5.8026,1.4709548,-3.075076,-4.5555387
581,2.864011,-5.0279827,0.32341653,-1.5292257,-2.0167615,-5.036457,-6.973734,2.782044,2.9256833,3.8009627,-2.9926162,-9.726484,3.994677,0.50941527,0.70473427,-4.334966
582,5.2341332,2.5500782,-2.392545,-9.21581,-5.0349813,-1.6636223,-4.2199335,-1.5427374,12.383798,10.500389,-8.097412,-25.268032,16.405165,1.5931307,-7.666659,-12.978847
583,17.635822,-17.849081,17.552965,-1.2412307,-12.872532,-3.36608,-18.769093,6.381019,5.2685046,3.148805,-1.5061729,-28.252623,3.7585022,-3.3831303,10.250625,-9.973159
584,4.2137914,0.24047405,1.3402052,-2.4742417,-3.2657912,-1.9247725,-4.0473285,0.42698112,4.2472568,4.0158668,-1.888335,-9.965691,5.191303,1.7720572,-1.0455456,-4.0734386
585,4.0960593,3.2743149,-0.7846863,-10.91378,-4.813615,0.6980761,-2.0712724,-3.6266606,12.853271,10.282052,-10.554214,-27.522045,17.415215,-0.36698076,-7.106622,-13.497012
586,3.0006695,3.9241424,-0.6005434,-6.3929462,-3.7407568,0.37324357,-1.5242581,-2.0992324,7.9489884,6.854885,-6.0028257,-16.676699,10.427427,0.14905763,-4.9122295,-8.279728
587,0.7120782,-1.2294066,0.20530066,-0.63947666,-1.1256733,-1.2616067,-1.9459432,0.7403352,1.5211791,1.6652284,-2.1106045,-4.6328683,2.2890613,-0.8035236,-0.062560156,-2.4755895
588,3.2803657,4.506432,-0.622679,-4.7812533,-3.8173606,0.9110002,-1.2102042,-1.6525457,6.3682957,5.4220743,-3.0795295,-11.975421,7.5284686,0.7010292,-3.9275255,-6.0536437
589,5.527192,2.1803153,3.2342308,-3.0639682,-5.661868,0.64927155,-3.745242,-0.60410607,4.4523726,3.5956895,-1.0264958,-10.89343,5.151131,1.5144182,-0.89322776,-4.3467164
590,9.531862,7.2666054,-1.8379831,-25.242195,-10.193646,3.6356506,-2.708435,-10.030447,28.735262,20.947937,-20.82132,-57.042892,37.391666,1.5690506,-15.093987,-27.769691
591,4.178376,0.62852776,1.2975341,-2.7870197,-4.162898,-1.1239952,-4.3174744,-0.25515822,4.1967444,3.967492,-1.8176266,-10.3728,5.008814,1.6118019,-0.6198991,-4.2231026
592,0.5543676,-1.7492213,1.2607478,-1.0431571,-1.4048804,-1.4628208,-2.083951,0.20911407,2.1312096,1.5363297,-3.1529224,-5.890628,2.3352408,-1.248079,-0.60971177,-3.0915658
593,2.3897665,-1.2717776,2.6269448,-0.70928925,-2.4998846,-0.68788224,-2.393232,0.40361795,1.6345594,1.350895,-1.6264791,-5.366957,1.7957081,-0.7257877,0.69849426,-2.1807935
594,1.2629542,-0.28995565,0.2738306,-1.5204877,-1.5575819,-0.9595771,-1.8076642,0.20624185,2.8552003,2.6398025,-2.8186076,-6.728361,3.6799848,-0.49223468,-0.9144843,-3.5653749
595,5.2512655,1.0733352,0.031326257,-14.924575,-6.118734,0.5270754,-3.1910312,-5.732158,17.957304,12.801737,-15.431319,-38.04803,23.501612,-0.39071,-8.202607,-18.546888
596,0.98629457,-0.6087227,0.676485,-1.3929476,-1.3591608,-0.90045196,-1.5393825,-0.0974709,2.3317018,2.0778358,-2.6913488,-5.909419,3.1439636,-0.6072033,-0.5650167,-2.8931253
597,2.7527614,2.7673333,0.23785558,-2.6825638,-3.0940127,0.24623169,-1.585196,-1.104422,4.0152187,3.4290793,-1.7478462,-7.778639,4.6062245,0.9667821,-2.115183,-3.6851213
598,8.391845,15.570841,-3.1167223,-15.862019,-9.440552,2.008922,-2.022654,-5.5873675,20.375198,18.039537,-11.809062,-37.405697,26.09879,3.3175504,-16.032618,-19.496168
599,6.285332,11.230736,-1.589274,-11.725076,-7.310955,1.9116374,-1.7271425,-4.1453,14.380724,13.042781,-9.110882,-28.082664,19.07085,1.689452,-11.037228,-14.499979
600,12.010175,-12.991502,13.387067,-0.94345903,-9.508742,-2.0601916,-12.347763,3.9247205,4.4007936,2.1502106,-2.1242216,-21.643196,3.0193033,-3.8139746,6.4224486,-8.398579
601,7.3389096,13.423335,-2.7316444,-12.727933,-8.187905,1.9209188,-1.5740292,-4.7243657,16.89165,14.540427,-8.503451,-29.581236,21.066557,3.6688514,-13.148025,-15.4644375
602,6.043871,8.597583,-2.7981594,-11.564156,-6.5303516,1.3019537,-1.938749,-3.9578578,15.149522,12.664181,-9.0398655,-28.834932,19.907785,2.0407307,-10.842047,-15.070964
603,8.081091,13.356801,-3.5380378,-15.556995,-8.777731,1.7039481,-2.1461756,-5.315545,20.031317,17.130922,-11.419662,-36.874382,25.81137,3.2645774,-15.04425,-19.13227
604,9.333612,16.602411,-4.179697,-22.026476,-11.060347,3.542992,-2.3100488,-8.171212,26.422428,22.84535,-18.003693,-51.83296,35.61873,1.9381936,-19.49451,-26.562885
605,5.531219,9.238487,-1.8965057,-7.6352487,-6.0771356,1.6579024,-1.0001249,-3.3081288,11.039606,9.085842,-4.179968,-18.407238,13.004353,3.2265227,-8.402717,-9.644485
606,10.430903,17.733969,-4.6961136,-23.96471,-11.817149,2.5027034,-2.9259586,-8.078346,29.250723,25.567247,-20.216198,-57.603233,39.8156,2.278285,-22.28334,-29.81583
607,10.079673,17.132694,-4.9279203,-22.821724,-11.219624,3.0002973,-2.4696286,-8.006962,27.943434,23.869867,-18.209253,-53.664085,37.54246,2.8198586,-20.768414,-27.670286
608,9.821998,15.546298,-3.925729,-24.526623,-11.3673315,3.6560304,-2.6518807,-8.742712,28.444307,24.594414,-20.92899,-57.498955,39.239513,1.2734911,-19.845709,-29.32376
609,29.977474,22.176468,-9.070319,-85.6887,-30.349985,9.63824,-9.987941,-31.690065,94.704,69.90134,-70.16639,-190.42879,126.465904,5.5145617,-49.65425,-89.82849
610,6.3465886,10.976336,-2.618974,-13.64033,-7.5672054,2.6476538,-1.5864158,-5.3780627,16.779873,14.19646,-10.567423,-32.349583,22.007355,1.6471733,-12.013825,-16.52201
611,10.651727,16.081179,-5.226322,-20.74658,-10.9622,1.1212457,-3.3318093,-6.413164,26.785336,22.198591,-14.699274,-48.608013,34.534218,4.966407,-20.065218,-24.970982
612,2.6591623,2.2654667,0.90202254,-2.4064922,-2.8708744,-0.26318768,-1.8259455,-0.5492352,3.4838493,3.3859777,-2.3714814,-8.038283,4.7423987,0.35617843,-1.8703654,-3.7784216
613,2.8535159,4.099253,-0.123068035,-6.570344,-3.733618,0.13119511,-1.4153309,-2.1761167,7.730807,6.98867,-6.597954,-17.106646,10.702234,-0.025242418,-5.2607627,-8.475684
614,3.3208423,4.762302,-1.0177096,-6.5772157,-3.9586797,0.8894458,-1.0895857,-2.6687002,8.598597,7.158166,-5.975033,-17.068762,11.640362,0.9581128,-6.0003867,-8.947838
615,7.6286,12.442754,-3.4316607,-17.829338,-8.726911,2.0684595,-2.121846,-6.3275166,21.636679,18.686508,-15.345188,-43.034695,29.58118,1.5772486,-16.181774,-22.308994
616,3.3616998,4.9646397,-0.291736,-8.602275,-4.4625587,0.6245804,-1.3026246,-3.086365,9.7568,8.627175,-8.160376,-21.164711,13.599898,0.019452333,-6.6021857,-10.453601
617,0.7508131,-2.8964021,1.7482785,-3.2877011,-1.7985435,-1.695948,-2.2220218,-1.0131793,4.9387684,3.308144,-6.6514244,-13.41677,5.2680864,-2.509349,-2.4435909,-6.8491826
618,8.048718,14.386117,-3.4255848,-16.259094,-9.184118,2.8356385,-1.8264021,-5.9921155,20.38135,17.798824,-12.708304,-38.98418,26.726982,2.080982,-15.256749,-20.209755
619,4.46005,3.1912093,1.7476873,-3.2443342,-4.6659164,0.5807348,-2.6522732,-1.1345277,4.6899047,3.996929,-1.511371,-10.110929,5.5659633,1.5868452,-1.8536701,-4.211747
620,2.1414113,-2.9886155,1.470716,-0.16034852,-1.8117288,-2.479797,-4.3447366,1.7681223,1.312811,1.7302934,-1.3498178,-4.996706,1.1725929,-0.006277222,1.2102127,-2.034142
621,4.1236706,6.5531497,-0.5202934,-4.704926,-4.4537926,1.3038588,-0.9607379,-2.282496,6.911286,5.8983765,-2.2189043,-11.529007,7.7831435,2.4006557,-4.821678,-5.565047
622,5.4408336,-0.06751453,3.4411688,-2.2912354,-5.015683,-0.7427675,-5.114761,0.09305788,3.88022,3.3674462,-1.2557563,-10.78341,4.532589,1.6212376,0.7434013,-3.7156827
623,4.6180487,1.8950939,2.6556716,-2.981357,-4.749149,0.20967594,-3.262136,-0.6777101,4.2088785,3.464036,-1.6413049,-10.241023,5.0186944,1.1271393,-0.8962429,-4.0520964
624,5.370603,-5.266476,3.6410117,-0.6103034,-3.828336,-3.966517,-8.226971,3.314852,2.467182,3.136347,-1.4414448,-9.895995,2.1436927,0.5285671,3.065796,-3.3142605
625,9.277631,-5.3348,8.839516,-1.6155297,-7.7927117,-1.6182879,-9.738469,2.3593762,3.152667,2.496358,-0.5230906,-14.647714,3.4446862,0.8301052,5.1989665,-4.1630664
626,9.990329,-7.715722,9.702467,-0.7365481,-8.179408,-2.3462167,-11.249454,2.9905753,3.1542163,2.2172742,-0.24020381,-15.386283,3.3094637,0.53522384,6.8110614,-4.1221466
627,12.003705,-18.917992,8.273591,-2.74226,-7.527113,-9.895773,-20.299166,9.350846,5.8759336,6.3482795,-4.9660473,-28.586674,3.7154868,-3.1097984,5.761817,-11.254587
628,10.75236,-11.204269,10.5584135,-1.0532115,-8.067917,-3.2266793,-12.29186,4.5722795,3.945469,2.9090712,-2.0000353,-19.449797,2.530962,-2.638743,5.641099,-7.2364597
629,12.816315,-10.775907,12.440915,-0.99718714,-9.94604,-2.6874492,-13.996922,4.276664,3.481142,2.3268864,-0.36511362,-19.219236,3.3835883,-0.35275188,8.183101,-5.809966
630,9.563109,-9.2613735,7.932544,-0.85546076,-6.984036,-4.619933,-12.979882,5.048256,3.0344808,3.4379225,-1.1631107,-15.667304,2.5418086,0.11328307,5.931188,-5.077773
631,9.638049,-8.197025,7.75204,-1.1421694,-7.083213,-4.5259757,-12.715154,4.387793,3.3357995,3.4794042,-0.8484353,-15.408374,2.9895322,1.0333571,6.028741,-4.3972406
632,1.6454445,-1.621979,-0.7557022,-3.7315192,-1.9298016,-1.9842097,-3.0559766,0.40292922,5.6062403,5.0643806,-6.227353,-14.320106,7.500549,-1.4616725,-2.5695438,-7.4498787
633,4.6615543,7.6597366,-1.4118545,-8.367134,-5.4166584,1.8974041,-1.1689794,-3.3486013,10.495914,8.983192,-5.8922257,-19.864372,13.457021,1.4673718,-7.383607,-10.184792
634,3.5990016,-4.5177655,4.200112,-0.3577557,-3.4715965,-1.6829516,-5.208066,1.9858108,1.6024039,1.1154388,-1.7410971,-7.9837475,1.0194083,-1.4722269,1.8615979,-3.3691657
635,3.2780845,-3.149397,3.200619,-0.39309445,-3.0165334,-1.9620177,-4.989028,1.6941367,1.4391601,1.5913446,-1.3077312,-6.5421576,1.6906246,-0.12517937,1.9748363,-2.427668
636,5.0751586,-5.050483,3.6985166,-0.528184,-3.7415895,-3.658087,-7.846192,2.999042,2.3241518,2.8985555,-1.3616555,-9.306334,2.1795454,0.59679884,3.0512543,-3.1656673
637,1.7547077,-4.287538,0.43085074,-1.8732085,-1.3535621,-4.2485037,-5.2112565,2.426211,3.4809282,3.6553147,-4.7057495,-11.4075575,2.9461248,-1.664323,-1.0285294,-5.355871
638,6.764337,11.32393,-2.3262327,-13.959747,-7.659277,2.2216527,-1.8415749,-4.885768,16.946136,15.097409,-11.435617,-33.549557,23.048866,1.4731491,-12.624549,-17.450228
639,3.838372,5.3348603,-1.3877175,-5.8728395,-4.3834844,1.1670111,-1.2093894,-2.4116042,8.315971,6.8315306,-4.2493596,-15.373209,10.293855,1.3507359,-5.584528,-8.025224
640,2.1965528,-0.8617607,-1.0680884,-4.9786267,-2.5631514,-1.7333136,-3.0402708,-0.049282342,7.180367,6.3882103,-7.430609,-17.748367,9.9253435,-1.4990176,-3.6542368,-9.231313
641,2.3421612,0.7194183,-1.0175084,-4.154825,-2.6227078,-0.5412322,-2.2803733,-0.6603442,6.216046,5.322416,-5.1779366,-13.752518,8.563833,-0.2544692,-3.36454,-7.461574
642,6.874387,7.9273148,-1.9099545,-18.873083,-7.8554187,2.7771957,-1.7424421,-7.3310156,20.963737,16.339384,-15.574298,-42.27575,28.070667,0.97661644,-12.349277,-20.743074
643,4.347317,4.780028,-1.8006644,-7.295658,-4.6089134,0.5878557,-1.7977357,-2.5100105,10.059278,8.176892,-5.815472,-19.06962,13.044105,1.6984439,-6.7145953,-10.03591
644,6.487576,11.118364,-2.5099359,-15.036202,-7.8511586,2.8340745,-1.5697197,-5.7878823,17.528542,14.992611,-11.687592,-34.8277,23.349764,1.1036063,-12.35568,-17.492598
645,5.480729,8.681753,-1.6821241,-7.9290414,-5.814191,0.9747802,-1.3902842,-2.930769,11.083791,9.428156,-4.8126755,-18.998983,13.308677,3.0789573,-8.352887,-9.857073
646,4.898382,7.289041,-0.09337497,-5.222115,-5.1164007,0.9252731,-1.5750563,-2.3022432,7.764354,6.614283,-2.4916694,-13.069696,8.636424,3.0473905,-5.1155295,-6.0023394
647,5.853547,-10.017721,-2.2181177,-19.27665,-4.8499575,-7.6857452,-11.26149,-0.46892658,23.661016,18.347755,-24.803997,-57.575607,31.060575,-3.0840328,-9.775256,-28.052868
648,4.4471636,-3.2960339,2.2488036,-1.2476059,-3.0889137,-2.8073907,-6.1286144,1.6828682,2.6085238,3.045926,-1.3616539,-8.752672,3.2017977,1.3323001,1.5080302,-3.061144
649,2.2766354,-1.1910164,0.12373452,-1.5685536,-1.7283568,-2.088484,-2.9204803,0.7457924,2.9757178,3.1414478,-2.7800534,-7.8613567,3.5142448,0.0802971,-0.7674246,-3.5605216
650,12.110679,21.690893,-5.7015505,-21.575945,-13.030538,2.8507292,-2.3143075,-7.3134108,28.398268,23.527025,-13.399233,-49.12071,35.252357,6.1151323,-22.567844,-25.6171
651,4.662884,-3.0588174,3.0231292,-1.0315114,-3.615693,-2.3606615,-6.148177,1.4722202,2.4036756,2.6573353,-1.294205,-8.7904005,2.914991,1.2339678,2.144441,-2.8821518
652,7.113491,-4.9474607,6.5130224,-0.79153705,-5.8034177,-2.1231227,-8.3187065,2.5398846,2.4026985,2.2197804,-0.75804186,-11.285103,2.4916406,0.41364926,4.353871,-3.2918217
653,4.924501,4.3715267,1.5373675,-3.4222822,-4.925737,0.32226878,-2.6625938,-0.9957858,5.5372996,4.91259,-1.744898,-10.98146,6.327565,1.9791377,-2.4911764,-4.694633
654,5.224233,4.9569097,-1.173892,-6.329821,-4.982176,-0.40000704,-2.837256,-1.843305,8.717676,7.459352,-3.221849,-15.541081,10.447996,3.2981255,-5.63166,-7.578598
655,5.136045,7.595498,-1.0217437,-5.942394,-5.41492,1.3730439,-1.1967456,-2.639144,8.546806,7.1928525,-2.5303557,-14.116916,9.728772,3.2272885,-6.3745465,-7.0986304
656,1.9278172,1.8523161,-0.08582331,-2.59511,-2.1644683,0.23551999,-1.0631603,-0.7909558,3.6941772,3.204591,-2.5020297,-7.6943364,4.7416644,0.13847974,-1.8455439,-3.956514
657,2.8720794,1.3377373,1.188378,-1.909837,-2.9604847,-0.3143375,-2.2801576,-0.37157002,3.1415887,2.8273282,-1.7398249,-7.281377,3.8932512,0.7501598,-0.8583133,-3.1167328
658,3.9545512,-1.6120474,-0.92718923,-4.7633367,-2.7002163,-3.3441238,-5.061136,0.37361348,6.7067857,5.9752474,-4.57967,-14.986707,9.124426,2.0511699,-2.9895797,-7.107195
659,1.6164732,-4.541835,0.5950618,-0.47461897,-1.2544185,-3.7825468,-5.5416007,2.906317,1.7444404,2.461221,-2.7078402,-7.1039104,1.7307473,-0.90605676,0.7172857,-3.5747645
660,1.2487351,-0.6702741,1.3639773,-0.99321306,-1.6842935,-0.4248839,-1.6295437,0.16034332,1.436911,1.1256402,-1.9127651,-4.7857304,2.1432319,-0.91504604,0.0050300285,-2.43642
661,2.9796991,-2.4324565,2.7375731,-0.45175537,-2.801923,-1.6186812,-4.271363,1.2671582,1.4573867,1.5184472,-1.2648679,-6.0699787,1.745146,-0.032790985,1.6433661,-2.230408
662,1.288117,-0.05770739,0.5979256,-2.554263,-1.7169242,-1.1435046,-1.6298927,-0.56024677,3.7091732,3.1590178,-3.9600804,-9.018327,4.347386,-0.57154554,-1.695537,-4.2446566
663,6.716247,12.252122,-2.2224782,-10.8668585,-7.5672827,2.5923069,-1.138398,-4.2399735,14.196688,12.370104,-6.963575,-25.477179,17.636086,2.6785562,-10.875407,-13.298535
664,5.2753057,8.582484,-1.6523381,-10.237098,-6.092118,1.9619168,-1.485491,-3.7231944,12.447656,10.988983,-7.9458866,-24.635838,16.575401,1.0984899,-8.896929,-12.672772
665,1.8147465,-1.883276,-1.0426154,-3.4141088,-1.9030485,-2.3607898,-3.4270716,0.79536355,5.359116,5.0090833,-5.7660728,-13.707648,7.0440917,-1.1944113,-2.4737005,-7.246653
666,8.67898,-8.624779,8.114451,-0.76933247,-6.422033,-3.5372999,-10.539775,3.9801843,3.6441934,3.140774,-1.949377,-15.816098,2.2432525,-1.4523778,4.6699147,-5.4478374
667,7.7351007,14.169961,-2.8886023,-13.769808,-8.821592,2.664489,-1.5668695,-5.2065463,17.999723,15.708706,-9.819692,-32.94445,22.7282,2.7500906,-13.660804,-17.121342
668,4.5751405,8.257331,-1.3179376,-6.794473,-5.4398913,1.9579765,-0.8407303,-2.8228033,8.950404,7.6678376,-3.777895,-15.943494,10.520809,1.6289752,-6.6069937,-8.213761
669,1.4586756,-0.08007862,0.9112118,-1.5235413,-1.9502308,-0.45668373,-1.8262994,-0.16036661,2.010122,1.6032057,-1.7997618,-5.451534,2.670448,-0.23459147,-0.5095324,-2.6756058
670,5.696787,-1.420363,4.448405,-1.8753397,-5.243718,-0.73368025,-5.7396116,0.6282784,3.2065973,2.6211746,-0.91670835,-10.529432,3.5686262,0.9613506,1.8193135,-3.4907598
671,7.3883076,13.240547,-2.764588,-13.464805,-8.341618,2.413896,-1.6312685,-4.969272,17.414215,15.216496,-9.742623,-32.01835,22.109968,2.5975518,-13.163368,-16.687588
672,4.44422,7.9126654,-1.0661132,-6.855527,-5.3176627,1.7940825,-0.9721805,-2.7362516,8.689606,7.7237563,-4.24882,-16.25943,10.784893,1.4704707,-6.53418,-8.385797
673,8.123879,12.869363,-3.0532534,-13.29321,-8.414519,1.2246584,-2.0418608,-4.6326857,17.69165,14.431545,-7.768102,-29.988108,21.79951,5.2627373,-13.762918,-15.387739
674,2.5189898,-0.1358951,-0.40719557,-2.267789,-2.3342571,-1.1737832,-2.8701825,-0.04046853,3.7912116,3.5038242,-2.4961135,-8.570274,5.1255,0.96976453,-1.6735195,-4.441035
675,3.3638127,3.778561,0.20197608,-3.4776607,-3.7755497,0.67652875,-1.6549661,-1.4204973,4.7707863,4.1857476,-1.7648257,-9.297419,5.593725,1.2003412,-2.7651606,-4.3449416
676,5.456778,8.483303,-0.17647852,-5.9507213,-5.703709,1.2184125,-1.5350101,-2.643661,8.587199,7.365356,-2.6255746,-14.33675,9.448505,3.3575902,-5.869862,-6.5948505
677,3.6756182,6.4002786,-1.0428534,-4.8957615,-4.3986444,1.5410986,-0.720928,-2.2046652,6.8603735,5.81263,-2.722687,-12.175489,8.003566,1.4438976,-5.084118,-6.3600945
678,2.8129804,1.6240511,1.2089761,-1.8927035,-3.1167283,0.2810531,-1.9269799,-0.51980424,3.0071895,2.5805073,-1.2647448,-6.826041,3.6135387,0.44701296,-1.0124741,-3.053789
679,13.546471,-11.88413,14.42086,-0.5586303,-10.668341,-2.3442314,-13.858104,4.0513396,4.078427,2.2995303,-0.78521836,-20.635578,3.8307571,-1.634905,8.520744,-6.6104875
680,10.978232,-13.811045,7.8560233,-2.0288844,-7.4136834,-8.09074,-17.72111,7.665527,4.2692995,4.9510717,-2.6064305,-21.788326,2.444148,-0.7819846,6.148003,-7.39437
681,11.207697,-21.465446,4.303149,-5.3566604,-5.4795985,-15.150081,-24.152445,11.804897,7.3354936,9.511793,-7.427476,-33.213425,7.1359944,-1.6167336,3.9248855,-12.717176
682,15.6825485,-23.330795,18.49276,-2.0210366,-12.905624,-1.3945812,-17.784273,6.2388153,4.2829924,-0.67544794,-3.4382064,-32.760944,0.41485694,-9.89114,8.476688,-14.84169
683,7.76091,13.782303,-2.8176968,-12.748138,-8.413659,1.6344328,-1.7535594,-4.520786,16.96371,14.442936,-7.552108,-28.814611,20.626898,4.3703437,-13.172033,-14.909519
684,6.8296213,11.792969,-2.8354013,-13.64219,-7.849669,2.3420324,-1.5896817,-5.2312603,17.410147,14.786778,-10.427735,-32.54972,22.545624,2.3863711,-12.835951,-16.943598
685,10.6617565,18.271801,-4.778486,-18.574427,-11.379216,2.406166,-2.1640465,-6.342873,24.378334,20.123466,-11.193092,-42.04485,30.169638,5.576532,-19.003904,-21.829092
686,3.0852368,4.1503325,-1.3161676,-5.828331,-3.7460234,0.95377946,-1.3379277,-2.0577466,7.8519735,6.4363675,-5.0526423,-15.59636,10.12155,0.2724728,-4.9829555,-8.214387
687,11.774401,19.035631,-5.081542,-29.195236,-13.5268135,3.2396674,-3.369734,-10.070764,34.664288,30.260963,-25.980932,-70.804665,48.32059,1.2568169,-25.682045,-36.253372
688,7.18469,11.531278,-2.1007383,-9.499043,-7.53308,1.7346357,-1.4544153,-3.6173732,13.119911,10.890521,-4.1739016,-21.300444,15.242289,4.55626,-10.384279,-11.025872
689,7.277269,13.039261,-2.5146205,-12.881744,-8.147434,2.5790987,-1.4913255,-4.915279,16.604548,14.412207,-8.900426,-30.205856,20.930733,2.862215,-12.49827,-15.652105
690,10.5393095,18.483953,-4.579299,-23.141983,-11.773505,2.6642632,-2.8225012,-7.6247153,28.379911,25.043478,-18.759,-54.80497,38.06315,2.5192256,-21.71682,-28.489407
